probeId	geneId
206704_at	ENSG00000171365
206705_at	ENSG00000112041
206706_at	ENSG00000185652
206707_x_at	ENSG00000111913
206708_at	ENSG00000170802
206709_x_at	ENSG00000167701
206710_s_at	ENSG00000082397
206711_at	ENSG00000221870
206712_at	ENSG00000139835
206713_at	ENSG00000162631
206714_at	ENSG00000179593
206715_at	ENSG00000105967
206716_at	ENSG00000169344
206717_at	ENSG00000133020
206718_at	ENSG00000166407
206719_at	ENSG00000105467
206720_at	ENSG00000152127
206721_at	ENSG00000117477
206722_s_at	ENSG00000064547
206723_s_at	ENSG00000064547
206724_at	ENSG00000141582
206725_x_at	ENSG00000168487
206726_at	ENSG00000163106
206727_at	ENSG00000113600
206728_at	ENSG00000145194
206729_at	ENSG00000120949
206730_at	ENSG00000125675
206731_at	ENSG00000149970
206732_at	ENSG00000121871
206733_at	ENSG00000104804
206734_at	ENSG00000183340
206735_at	ENSG00000101204
206736_x_at	ENSG00000101204
206737_at	ENSG00000085741
206738_at	ENSG00000224916
206739_at	ENSG00000172789
206740_x_at	ENSG00000198765
206741_at	ENSG00000125046
206742_at	ENSG00000165197
206743_s_at	ENSG00000141505
206744_s_at	ENSG00000132950
206745_at	ENSG00000123388
206746_at	ENSG00000125864
206748_s_at	ENSG00000008294
206749_at	ENSG00000158485
206750_at	ENSG00000198517
206751_s_at	ENSG00000102230
206752_s_at	ENSG00000169598
206753_at	ENSG00000139547
206754_s_at	ENSG00000197408
206755_at	ENSG00000197408
206756_at	ENSG00000147119
206757_at	ENSG00000138735
206758_at	ENSG00000127129
206759_at	ENSG00000104921
206760_s_at	ENSG00000104921
206761_at	ENSG00000153283
206762_at	ENSG00000130037
206763_at	ENSG00000077800
206764_x_at	ENSG00000154889
206765_at	ENSG00000123700
206766_at	ENSG00000143127
206767_at	ENSG00000144642
206768_at	ENSG00000140986
206769_at	ENSG00000154620
206770_s_at	ENSG00000117620
206771_at	ENSG00000100373
206772_at	ENSG00000144407
206773_at	ENSG00000176956
206774_at	ENSG00000070601
206775_at	ENSG00000107611
206776_x_at	ENSG00000134940
206777_s_at	ENSG00000244752
206778_at	ENSG00000244752
206779_s_at	ENSG00000196433
206780_at	ENSG00000136750
206782_s_at	ENSG00000110011
206784_at	ENSG00000103375
206785_s_at	ENSG00000134545
206785_s_at	ENSG00000205809
206786_at	ENSG00000205649
206787_at	ENSG00000137948
206788_s_at	ENSG00000067955
206789_s_at	ENSG00000143190
206790_s_at	ENSG00000183648
206791_s_at	ENSG00000105650
206792_x_at	ENSG00000105650
206793_at	ENSG00000141744
206794_at	ENSG00000178568
206795_at	ENSG00000164220
206796_at	ENSG00000104415
206797_at	ENSG00000156006
206798_x_at	ENSG00000008226
206799_at	ENSG00000124935
206800_at	ENSG00000177000
206801_at	ENSG00000120937
206802_at	ENSG00000196092
206803_at	ENSG00000101327
206804_at	ENSG00000160654
206805_at	ENSG00000075213
206806_at	ENSG00000157680
206807_s_at	ENSG00000075340
206809_s_at	ENSG00000170144
206810_at	ENSG00000197857
206811_at	ENSG00000155897
206812_at	ENSG00000188778
206813_at	ENSG00000150281
206814_at	ENSG00000134259
206815_at	ENSG00000137098
206816_s_at	ENSG00000137098
206817_x_at	ENSG00000159409
206818_s_at	ENSG00000148842
206821_x_at	ENSG00000106351
206822_s_at	ENSG00000185513
206823_at	ENSG00000185513
206825_at	ENSG00000180914
206826_at	ENSG00000147588
206827_s_at	ENSG00000165125
206828_at	ENSG00000074966
206829_x_at	ENSG00000118620
206831_s_at	ENSG00000006756
206832_s_at	ENSG00000001617
206833_s_at	ENSG00000170634
206834_at	ENSG00000223609
206835_at	ENSG00000126549
206836_at	ENSG00000215245
206836_at	ENSG00000142319
206837_at	ENSG00000180318
206838_at	ENSG00000143178
206839_at	ENSG00000100249
206840_at	ENSG00000079557
206841_at	ENSG00000139053
206842_at	ENSG00000102057
206843_at	ENSG00000196431
206844_at	ENSG00000130957
206845_s_at	ENSG00000103549
206846_s_at	ENSG00000094631
206847_s_at	ENSG00000122592
206848_at	ENSG00000215797
206849_at	ENSG00000113327
206850_at	ENSG00000100276
206851_at	ENSG00000169397
206852_at	ENSG00000135333
206853_s_at	ENSG00000135341
206854_s_at	ENSG00000135341
206855_s_at	ENSG00000068001
206856_at	ENSG00000105609
206857_s_at	ENSG00000205639
206857_s_at	ENSG00000119782
206858_s_at	ENSG00000197757
206859_s_at	ENSG00000122133
206860_s_at	ENSG00000164654
206861_s_at	ENSG00000163320
206862_at	ENSG00000213096
206864_s_at	ENSG00000135116
206866_at	ENSG00000179242
206867_at	ENSG00000084734
206868_at	ENSG00000130052
206869_at	ENSG00000136457
206870_at	ENSG00000186951
206871_at	ENSG00000197561
206872_at	ENSG00000124568
206873_at	ENSG00000131686
206874_s_at	ENSG00000065613
206875_s_at	ENSG00000065613
206876_at	ENSG00000112246
206877_at	ENSG00000059728
206878_at	ENSG00000110887
206879_s_at	ENSG00000158458
206880_at	ENSG00000099957
206881_s_at	ENSG00000170866
206882_at	ENSG00000105143
206883_x_at	ENSG00000169704
206884_s_at	ENSG00000136155
206885_x_at	ENSG00000189162
206886_x_at	ENSG00000189162
206887_at	ENSG00000144648
206888_s_at	ENSG00000242173
206889_at	ENSG00000242173
206890_at	ENSG00000096996
206891_at	ENSG00000248746
206892_at	ENSG00000135409
206893_at	ENSG00000103449
206894_at	ENSG00000110244
206896_s_at	ENSG00000176533
206897_at	ENSG00000068985
206898_at	ENSG00000071991
206899_at	ENSG00000169006
206900_x_at	ENSG00000213988
206901_at	ENSG00000132016
206902_s_at	ENSG00000157036
206903_at	ENSG00000157036
206904_at	ENSG00000162510
206905_s_at	ENSG00000162510
206906_at	ENSG00000105376
206907_at	ENSG00000125657
206908_s_at	ENSG00000013297
206910_x_at	ENSG00000080910
206911_at	ENSG00000121060
206912_at	ENSG00000178919
206913_at	ENSG00000136881
206914_at	ENSG00000109943
206915_at	ENSG00000125820
206916_x_at	ENSG00000198650
206917_at	ENSG00000120063
206918_s_at	ENSG00000214078
206919_at	ENSG00000158711
206920_s_at	ENSG00000119392
206921_at	ENSG00000119392
206922_at	ENSG00000129864
206922_at	ENSG00000129862
206923_at	ENSG00000154229
206924_at	ENSG00000095752
206925_at	ENSG00000113532
206926_s_at	ENSG00000095752
206927_s_at	ENSG00000152402
206928_at	ENSG00000196418
206929_s_at	ENSG00000141905
206930_at	ENSG00000149124
206931_at	ENSG00000131127
206932_at	ENSG00000138135
206933_s_at	ENSG00000049239
206934_at	ENSG00000101307
206935_at	ENSG00000136099
206937_at	ENSG00000163554
206939_at	ENSG00000187323
206940_s_at	ENSG00000152192
206941_x_at	ENSG00000170381
206942_s_at	ENSG00000183395
206943_at	ENSG00000106799
206945_at	ENSG00000115850
206946_at	ENSG00000138622
206947_at	ENSG00000183778
206948_at	ENSG00000162139
206949_s_at	ENSG00000160753
206950_at	ENSG00000169432
206951_at	ENSG00000198518
206952_at	ENSG00000131482
206953_s_at	ENSG00000117114
206955_at	ENSG00000165269
206956_at	ENSG00000160783
206956_at	ENSG00000242252
206957_at	ENSG00000172482
206958_s_at	ENSG00000169062
206959_s_at	ENSG00000169062
206960_at	ENSG00000147145
206961_s_at	ENSG00000124641
206963_s_at	ENSG00000144035
206965_at	ENSG00000118922
206966_s_at	ENSG00000118922
206967_at	ENSG00000129315
206968_s_at	ENSG00000170322
206969_at	ENSG00000131737
206970_at	ENSG00000184144
206971_at	ENSG00000143147
206972_s_at	ENSG00000143147
206973_at	ENSG00000139220
206974_at	ENSG00000172215
206975_at	ENSG00000173503
206975_at	ENSG00000231408
206975_at	ENSG00000238130
206975_at	ENSG00000226979
206975_at	ENSG00000226275
206975_at	ENSG00000223919
206975_at	ENSG00000230279
206976_s_at	ENSG00000120694
206977_at	ENSG00000152266
206978_at	ENSG00000121807
206979_at	ENSG00000021852
206980_s_at	ENSG00000090554
206981_at	ENSG00000007314
206982_at	ENSG00000108255
206983_at	ENSG00000112486
206984_s_at	ENSG00000152214
206985_at	ENSG00000130948
206987_x_at	ENSG00000156427
206988_at	ENSG00000131142
206989_s_at	ENSG00000139218
206990_at	ENSG00000116147
206991_s_at	ENSG00000160791
206992_s_at	ENSG00000125375
206993_at	ENSG00000125375
206994_at	ENSG00000101441
206995_x_at	ENSG00000074660
206996_x_at	ENSG00000067191
206997_s_at	ENSG00000136720
206998_x_at	ENSG00000197870
206999_at	ENSG00000081985
207000_s_at	ENSG00000120910
207001_x_at	ENSG00000157514
207002_s_at	ENSG00000118495
207003_at	ENSG00000197273
207005_s_at	ENSG00000171791
207006_s_at	ENSG00000173581
207007_at	ENSG00000143257
207008_at	ENSG00000180871
207009_at	ENSG00000109132
207010_at	ENSG00000163288
207011_s_at	ENSG00000112655
207012_at	ENSG00000156103
207013_s_at	ENSG00000156103
207014_at	ENSG00000151834
207015_s_at	ENSG00000128918
207016_s_at	ENSG00000128918
207017_at	ENSG00000041353
207018_s_at	ENSG00000041353
207019_s_at	ENSG00000147081
207020_at	ENSG00000160207
207021_at	ENSG00000042813
207022_s_at	ENSG00000166796
207023_x_at	ENSG00000186395
207024_at	ENSG00000135902
207025_at	ENSG00000198835
207026_s_at	ENSG00000067842
207027_at	ENSG00000109758
207029_at	ENSG00000049130
207030_s_at	ENSG00000175183
207031_at	ENSG00000109705
207032_s_at	ENSG00000124812
207033_at	ENSG00000134812
207034_s_at	ENSG00000074047
207035_at	ENSG00000115194
207036_x_at	ENSG00000105464
207037_at	ENSG00000141655
207038_at	ENSG00000108932
207039_at	ENSG00000147889
207040_s_at	ENSG00000100380
207041_at	ENSG00000009724
207042_at	ENSG00000007968
207043_s_at	ENSG00000196517
207044_at	ENSG00000151090
207045_at	ENSG00000004766
207046_at	ENSG00000182217
207046_at	ENSG00000183941
207047_s_at	ENSG00000184908
207047_s_at	ENSG00000186510
207048_at	ENSG00000132164
207049_at	ENSG00000196876
207050_at	ENSG00000153956
207051_at	ENSG00000146039
207052_at	ENSG00000113249
207053_at	ENSG00000183023
207054_at	ENSG00000112706
207055_at	ENSG00000170075
207056_s_at	ENSG00000050438
207057_at	ENSG00000118596
207058_s_at	ENSG00000185345
207059_at	ENSG00000198807
207060_at	ENSG00000164778
207061_at	ENSG00000178607
207062_at	ENSG00000121351
207064_s_at	ENSG00000131480
207065_at	ENSG00000170454
207066_at	ENSG00000130528
207067_s_at	ENSG00000140287
207068_at	ENSG00000136866
207069_s_at	ENSG00000137834
207070_at	ENSG00000148604
207071_s_at	ENSG00000122729
207072_at	ENSG00000115607
207073_at	ENSG00000138769
207074_s_at	ENSG00000036565
207075_at	ENSG00000162711
207076_s_at	ENSG00000130707
207077_at	ENSG00000215704
207078_at	ENSG00000133997
207079_s_at	ENSG00000133997
207080_s_at	ENSG00000131096
207081_s_at	ENSG00000241973
207082_at	ENSG00000184371
207083_s_at	ENSG00000132024
207084_at	ENSG00000184486
207085_x_at	ENSG00000198223
207086_x_at	ENSG00000240257
207086_x_at	ENSG00000241465
207086_x_at	ENSG00000237671
207086_x_at	ENSG00000236362
207086_x_at	ENSG00000236249
207086_x_at	ENSG00000231850
207086_x_at	ENSG00000227488
207086_x_at	ENSG00000224902
207086_x_at	ENSG00000224659
207086_x_at	ENSG00000216649
207086_x_at	ENSG00000215269
207086_x_at	ENSG00000205777
207086_x_at	ENSG00000205775
207086_x_at	ENSG00000189064
207087_x_at	ENSG00000029534
207088_s_at	ENSG00000108528
207089_at	ENSG00000197893
207090_x_at	ENSG00000120784
207091_at	ENSG00000089041
207092_at	ENSG00000174697
207093_s_at	ENSG00000126861
207094_at	ENSG00000163464
207095_at	ENSG00000125255
207096_at	ENSG00000148965
207097_s_at	ENSG00000112337
207098_s_at	ENSG00000171109
207099_s_at	ENSG00000188419
207100_s_at	ENSG00000139190
207101_at	ENSG00000139190
207102_at	ENSG00000122787
207103_at	ENSG00000184408
207104_x_at	ENSG00000104972
207105_s_at	ENSG00000105647
207106_s_at	ENSG00000062524
207107_at	ENSG00000116745
207108_s_at	ENSG00000164190
207109_at	ENSG00000137709
207110_at	ENSG00000184185
207111_at	ENSG00000174837
207112_s_at	ENSG00000109458
207113_s_at	ENSG00000230108
207113_s_at	ENSG00000228978
207113_s_at	ENSG00000232810
207113_s_at	ENSG00000228849
207113_s_at	ENSG00000228321
207113_s_at	ENSG00000223952
207113_s_at	ENSG00000206439
207113_s_at	ENSG00000204490
207114_at	ENSG00000206398
207114_at	ENSG00000236183
207114_at	ENSG00000228250
207114_at	ENSG00000235925
207114_at	ENSG00000204421
207114_at	ENSG00000235452
207114_at	ENSG00000228859
207115_x_at	ENSG00000011258
207116_s_at	ENSG00000105679
207117_at	ENSG00000152926
207118_s_at	ENSG00000189409
207119_at	ENSG00000185532
207120_at	ENSG00000198046
207121_s_at	ENSG00000069956
207122_x_at	ENSG00000197165
207123_s_at	ENSG00000124159
207124_s_at	ENSG00000069966
207125_at	ENSG00000159882
207126_x_at	ENSG00000244474
207126_x_at	ENSG00000244122
207126_x_at	ENSG00000243135
207126_x_at	ENSG00000242515
207126_x_at	ENSG00000242366
207126_x_at	ENSG00000241635
207126_x_at	ENSG00000240224
207126_x_at	ENSG00000241119
207126_x_at	ENSG00000167165
207127_s_at	ENSG00000096746
207128_s_at	ENSG00000178386
207129_at	ENSG00000169239
207130_at	ENSG00000101040
207131_x_at	ENSG00000100121
207131_x_at	ENSG00000100031
207131_x_at	ENSG00000183038
207131_x_at	ENSG00000133475
207132_x_at	ENSG00000123349
207133_x_at	ENSG00000073331
207134_x_at	ENSG00000197253
207134_x_at	ENSG00000172236
207135_at	ENSG00000102468
207136_at	ENSG00000120500
207139_at	ENSG00000105675
207140_at	ENSG00000163295
207141_s_at	ENSG00000162989
207142_at	ENSG00000162989
207143_at	ENSG00000105810
207144_s_at	ENSG00000125931
207145_at	ENSG00000138379
207146_at	ENSG00000108759
207147_at	ENSG00000115844
207148_x_at	ENSG00000172399
207149_at	ENSG00000154162
207150_at	ENSG00000187714
207151_at	ENSG00000078549
207152_at	ENSG00000148053
207153_s_at	ENSG00000174842
207154_at	ENSG00000197406
207155_at	ENSG00000089225
207156_at	ENSG00000196787
207157_s_at	ENSG00000133136
207157_s_at	ENSG00000174021
207158_at	ENSG00000111701
207159_x_at	ENSG00000105662
207160_at	ENSG00000168811
207161_at	ENSG00000122548
207162_s_at	ENSG00000148408
207163_s_at	ENSG00000142208
207164_s_at	ENSG00000179456
207165_at	ENSG00000072571
207166_at	ENSG00000127928
207167_at	ENSG00000134256
207168_s_at	ENSG00000113648
207169_x_at	ENSG00000137332
207169_x_at	ENSG00000204580
207169_x_at	ENSG00000234078
207169_x_at	ENSG00000215522
207169_x_at	ENSG00000230456
207170_s_at	ENSG00000050426
207172_s_at	ENSG00000140937
207173_x_at	ENSG00000140937
207174_at	ENSG00000179399
207175_at	ENSG00000181092
207176_s_at	ENSG00000121594
207177_at	ENSG00000122420
207178_s_at	ENSG00000111816
207179_at	ENSG00000107807
207180_s_at	ENSG00000109854
207181_s_at	ENSG00000165806
207182_at	ENSG00000145863
207183_at	ENSG00000183150
207184_at	ENSG00000010379
207185_at	ENSG00000100652
207186_s_at	ENSG00000215769
207186_s_at	ENSG00000171634
207187_at	ENSG00000105639
207188_at	ENSG00000250506
207188_at	ENSG00000108504
207189_s_at	ENSG00000074755
207190_at	ENSG00000074755
207191_s_at	ENSG00000129009
207192_at	ENSG00000167968
207193_at	ENSG00000159723
207194_s_at	ENSG00000105371
207195_at	ENSG00000134115
207196_s_at	ENSG00000145901
207197_at	ENSG00000156925
207198_s_at	ENSG00000169756
207199_at	ENSG00000164362
207200_at	ENSG00000036473
207201_s_at	ENSG00000175003
207202_s_at	ENSG00000144852
207203_s_at	ENSG00000144852
207204_at	ENSG00000186765
207205_at	ENSG00000105352
207206_s_at	ENSG00000108839
207208_at	ENSG00000170748
207209_at	ENSG00000177143
207210_at	ENSG00000011677
207212_at	ENSG00000066230
207213_s_at	ENSG00000036672
207214_at	ENSG00000122711
207215_at	ENSG00000184674
207216_at	ENSG00000106952
207217_s_at	ENSG00000007952
207218_at	ENSG00000101981
207219_at	ENSG00000187801
207220_at	ENSG00000111339
207222_at	ENSG00000069764
207223_s_at	ENSG00000119314
207224_s_at	ENSG00000168995
207225_at	ENSG00000129673
207226_at	ENSG00000233822
207227_x_at	ENSG00000128253
207228_at	ENSG00000165059
207230_at	ENSG00000064309
207231_at	ENSG00000198919
207232_s_at	ENSG00000198919
207233_s_at	ENSG00000187098
207234_at	ENSG00000080298
207235_s_at	ENSG00000168959
207236_at	ENSG00000251247
207237_at	ENSG00000177272
207238_s_at	ENSG00000081237
207239_s_at	ENSG00000102225
207240_s_at	ENSG00000138039
207241_at	ENSG00000082929
207242_s_at	ENSG00000171189
207243_s_at	ENSG00000143933
207244_x_at	ENSG00000198077
207245_at	ENSG00000197888
207246_at	ENSG00000067646
207247_s_at	ENSG00000005889
207247_s_at	ENSG00000067646
207248_at	ENSG00000182255
207249_s_at	ENSG00000137860
207250_at	ENSG00000184302
207251_at	ENSG00000141434
207252_at	ENSG00000224975
207253_s_at	ENSG00000118900
207255_at	ENSG00000116678
207256_at	ENSG00000165471
207257_at	ENSG00000130427
207258_at	ENSG00000184029
207260_at	ENSG00000163497
207261_at	ENSG00000144191
207262_at	ENSG00000175336
207264_at	ENSG00000100196
207265_s_at	ENSG00000100196
207266_x_at	ENSG00000153250
207267_s_at	ENSG00000183145
207268_x_at	ENSG00000138443
207269_at	ENSG00000164821
207270_x_at	ENSG00000167850
207271_x_at	ENSG00000178287
207271_x_at	ENSG00000164871
207272_at	ENSG00000174255
207274_at	ENSG00000108556
207275_s_at	ENSG00000151726
207276_at	ENSG00000184258
207277_at	ENSG00000090659
207278_s_at	ENSG00000090659
207279_s_at	ENSG00000078114
207281_x_at	ENSG00000177504
207281_x_at	ENSG00000169059
207281_x_at	ENSG00000182583
207281_x_at	ENSG00000205642
207282_s_at	ENSG00000122180
207284_s_at	ENSG00000198363
207285_x_at	ENSG00000136488
207285_x_at	ENSG00000213218
207285_x_at	ENSG00000204414
207286_at	ENSG00000174799
207289_at	ENSG00000008516
207290_at	ENSG00000076356
207291_at	ENSG00000135378
207292_s_at	ENSG00000166484
207293_s_at	ENSG00000180772
207294_at	ENSG00000180772
207296_at	ENSG00000088876
207298_at	ENSG00000124564
207299_s_at	ENSG00000152822
207300_s_at	ENSG00000057593
207301_at	ENSG00000184349
207302_at	ENSG00000102683
207303_at	ENSG00000154678
207304_at	ENSG00000124459
207305_s_at	ENSG00000153339
207306_at	ENSG00000125878
207307_at	ENSG00000147246
207308_at	ENSG00000084453
207309_at	ENSG00000089250
207310_s_at	ENSG00000089250
207312_at	ENSG00000164776
207313_x_at	ENSG00000240403
207313_x_at	ENSG00000167633
207314_x_at	ENSG00000167633
207314_x_at	ENSG00000240403
207315_at	ENSG00000150637
207316_at	ENSG00000105509
207317_s_at	ENSG00000118729
207318_s_at	ENSG00000065883
207319_s_at	ENSG00000065883
207320_x_at	ENSG00000124214
207321_s_at	ENSG00000150967
207322_at	ENSG00000205726
207323_s_at	ENSG00000197971
207324_s_at	ENSG00000134765
207325_x_at	ENSG00000198681
207326_at	ENSG00000174808
207327_at	ENSG00000112319
207328_at	ENSG00000161905
207329_at	ENSG00000118113
207330_at	ENSG00000126838
207331_at	ENSG00000117724
207332_s_at	ENSG00000072274
207333_at	ENSG00000135577
207334_s_at	ENSG00000163513
207335_x_at	ENSG00000169020
207336_at	ENSG00000134532
207337_at	ENSG00000126890
207338_s_at	ENSG00000010539
207339_s_at	ENSG00000223448
207339_s_at	ENSG00000238114
207339_s_at	ENSG00000204487
207339_s_at	ENSG00000236925
207339_s_at	ENSG00000236237
207339_s_at	ENSG00000231314
207339_s_at	ENSG00000206437
207339_s_at	ENSG00000227507
207341_at	ENSG00000196415
207342_at	ENSG00000070729
207343_at	ENSG00000161572
207344_at	ENSG00000111254
207345_at	ENSG00000134363
207346_at	ENSG00000111450
207347_at	ENSG00000225830
207348_s_at	ENSG00000005156
207349_s_at	ENSG00000175564
207350_s_at	ENSG00000117533
207351_s_at	ENSG00000027869
207352_s_at	ENSG00000145864
207353_s_at	ENSG00000215612
207354_at	ENSG00000161573
207355_at	ENSG00000162383
207356_at	ENSG00000171711
207356_at	ENSG00000177257
207357_s_at	ENSG00000164574
207358_x_at	ENSG00000127603
207360_s_at	ENSG00000101188
207361_at	ENSG00000105856
207362_at	ENSG00000104154
207363_at	ENSG00000102104
207364_at	ENSG00000185254
207364_at	ENSG00000182242
207364_at	ENSG00000102080
207365_x_at	ENSG00000115464
207366_at	ENSG00000124134
207367_at	ENSG00000075673
207368_at	ENSG00000179546
207369_at	ENSG00000102239
207370_at	ENSG00000029559
207372_s_at	ENSG00000054179
207373_at	ENSG00000128710
207374_at	ENSG00000163746
207375_s_at	ENSG00000134470
207376_at	ENSG00000151650
207378_at	ENSG00000118094
207379_at	ENSG00000164176
207380_x_at	ENSG00000007952
207381_at	ENSG00000179477
207382_at	ENSG00000073282
207383_s_at	ENSG00000103269
207384_at	ENSG00000008438
207385_at	ENSG00000183434
207386_at	ENSG00000172817
207387_s_at	ENSG00000198814
207388_s_at	ENSG00000148344
207389_at	ENSG00000185245
207390_s_at	ENSG00000183963
207391_s_at	ENSG00000143398
207392_x_at	ENSG00000196620
207393_at	ENSG00000137252
207395_at	ENSG00000124557
207396_s_at	ENSG00000214160
207397_s_at	ENSG00000128714
207398_at	ENSG00000128714
207399_at	ENSG00000170819
207400_at	ENSG00000164129
207401_at	ENSG00000117707
207402_at	ENSG00000131849
207403_at	ENSG00000133124
207404_s_at	ENSG00000168830
207405_s_at	ENSG00000152942
207406_at	ENSG00000167910
207407_x_at	ENSG00000187048
207407_x_at	ENSG00000162365
207408_at	ENSG00000144671
207409_at	ENSG00000145826
207410_s_at	ENSG00000115297
207413_s_at	ENSG00000183873
207414_s_at	ENSG00000140479
207415_at	ENSG00000153246
207416_s_at	ENSG00000072736
207417_s_at	ENSG00000188629
207418_s_at	ENSG00000203797
207419_s_at	ENSG00000128340
207420_at	ENSG00000184374
207421_at	ENSG00000174990
207421_at	ENSG00000217794
207423_s_at	ENSG00000134007
207424_at	ENSG00000111049
207425_s_at	ENSG00000184640
207426_s_at	ENSG00000117586
207427_at	ENSG00000100312
207428_x_at	ENSG00000008128
207429_at	ENSG00000112499
207430_s_at	ENSG00000138294
207431_s_at	ENSG00000143753
207432_at	ENSG00000039987
207433_at	ENSG00000136634
207434_s_at	ENSG00000137731
207435_s_at	ENSG00000167978
207437_at	ENSG00000139910
207438_s_at	ENSG00000169371
207439_s_at	ENSG00000102100
207440_at	ENSG00000102100
207441_at	ENSG00000171201
207442_at	ENSG00000108342
207443_at	ENSG00000112333
207444_at	ENSG00000172940
207445_s_at	ENSG00000173585
207446_at	ENSG00000174130
207447_s_at	ENSG00000182050
207448_at	ENSG00000186866
207449_s_at	ENSG00000186866
207450_s_at	ENSG00000106536
207451_at	ENSG00000136327
207452_s_at	ENSG00000149972
207453_s_at	ENSG00000137094
207454_at	ENSG00000163873
207455_at	ENSG00000169860
207456_at	ENSG00000164749
207457_s_at	ENSG00000226603
207457_s_at	ENSG00000225993
207457_s_at	ENSG00000206402
207457_s_at	ENSG00000250641
207457_s_at	ENSG00000244355
207457_s_at	ENSG00000236902
207457_s_at	ENSG00000204424
207457_s_at	ENSG00000235302
207457_s_at	ENSG00000234443
207459_x_at	ENSG00000250361
207460_at	ENSG00000197540
207462_at	ENSG00000101958
207463_x_at	ENSG00000010438
207467_x_at	ENSG00000153113
207468_s_at	ENSG00000120057
207469_s_at	ENSG00000087842
207473_at	ENSG00000096395
207474_at	ENSG00000163788
207475_at	ENSG00000145384
207480_s_at	ENSG00000134138
207482_at	ENSG00000124251
207483_s_at	ENSG00000111530
207484_s_at	ENSG00000227333
207484_s_at	ENSG00000204371
207484_s_at	ENSG00000206376
207484_s_at	ENSG00000232045
207484_s_at	ENSG00000236759
207484_s_at	ENSG00000238134
207485_x_at	ENSG00000026950
207486_x_at	ENSG00000106069
207488_at	ENSG00000203392
207493_x_at	ENSG00000241476
207493_x_at	ENSG00000157950
207494_s_at	ENSG00000065029
207495_at	ENSG00000157869
207496_at	ENSG00000149534
207497_s_at	ENSG00000149534
207498_s_at	ENSG00000100197
207499_x_at	ENSG00000140553
207500_at	ENSG00000137757
207501_s_at	ENSG00000114279
207502_at	ENSG00000044012
207503_at	ENSG00000203690
207504_at	ENSG00000168748
207505_at	ENSG00000138669
207506_at	ENSG00000108010
207507_s_at	ENSG00000154518
207508_at	ENSG00000154518
207509_s_at	ENSG00000167618
207510_at	ENSG00000100739
207511_s_at	ENSG00000115649
207513_s_at	ENSG00000136870
207514_s_at	ENSG00000114349
207515_s_at	ENSG00000171453
207516_at	ENSG00000117971
207517_at	ENSG00000058085
207518_at	ENSG00000153933
207519_at	ENSG00000108576
207520_at	ENSG00000116747
207521_s_at	ENSG00000074370
207522_s_at	ENSG00000074370
207523_at	ENSG00000206245
207523_at	ENSG00000234280
207523_at	ENSG00000232106
207523_at	ENSG00000226892
207523_at	ENSG00000204296
207523_at	ENSG00000206310
207524_at	ENSG00000004866
207525_s_at	ENSG00000123159
207526_s_at	ENSG00000115602
207527_at	ENSG00000162728
207528_s_at	ENSG00000151012
207529_at	ENSG00000164816
207530_s_at	ENSG00000147883
207531_at	ENSG00000163254
207532_at	ENSG00000118231
207533_at	ENSG00000108702
207534_at	ENSG00000214107
207535_s_at	ENSG00000077150
207536_s_at	ENSG00000049249
207537_at	ENSG00000158571
207538_at	ENSG00000113520
207539_s_at	ENSG00000113520
207540_s_at	ENSG00000165025
207541_s_at	ENSG00000171824
207542_s_at	ENSG00000240583
207543_s_at	ENSG00000122884
207544_s_at	ENSG00000172955
207545_s_at	ENSG00000133961
207546_at	ENSG00000186009
207547_s_at	ENSG00000168309
207548_at	ENSG00000196277
207549_x_at	ENSG00000117335
207551_s_at	ENSG00000005302
207552_at	ENSG00000135390
207553_at	ENSG00000082556
207554_x_at	ENSG00000006638
207555_s_at	ENSG00000006638
207556_s_at	ENSG00000149091
207557_s_at	ENSG00000198626
207558_s_at	ENSG00000164093
207559_s_at	ENSG00000147130
207560_at	ENSG00000156222
207561_s_at	ENSG00000213199
207562_at	ENSG00000145214
207563_s_at	ENSG00000147162
207564_x_at	ENSG00000147162
207565_s_at	ENSG00000153029
207566_at	ENSG00000153029
207567_at	ENSG00000007216
207568_at	ENSG00000147434
207569_at	ENSG00000047936
207571_x_at	ENSG00000130775
207573_x_at	ENSG00000167283
207574_s_at	ENSG00000099860
207575_at	ENSG00000159289
207575_at	ENSG00000215186
207575_at	ENSG00000167195
207575_at	ENSG00000140478
207576_x_at	ENSG00000101405
207577_at	ENSG00000164270
207578_s_at	ENSG00000164270
207579_at	ENSG00000198798
207580_at	ENSG00000120289
207581_s_at	ENSG00000120289
207581_s_at	ENSG00000214107
207583_at	ENSG00000173208
207584_at	ENSG00000198670
207585_s_at	ENSG00000165502
207586_at	ENSG00000164690
207587_at	ENSG00000168582
207589_at	ENSG00000170214
207590_s_at	ENSG00000102384
207591_s_at	ENSG00000117713
207592_s_at	ENSG00000099822
207593_at	ENSG00000172350
207594_s_at	ENSG00000159082
207595_s_at	ENSG00000168487
207597_at	ENSG00000168619
207598_x_at	ENSG00000196584
207599_at	ENSG00000137674
207600_at	ENSG00000131398
207601_at	ENSG00000173597
207602_at	ENSG00000153802
207604_s_at	ENSG00000033867
207605_x_at	ENSG00000152926
207606_s_at	ENSG00000165322
207607_at	ENSG00000183734
207608_x_at	ENSG00000140505
207609_s_at	ENSG00000140505
207610_s_at	ENSG00000127507
207611_at	ENSG00000185130
207612_at	ENSG00000075290
207613_s_at	ENSG00000070808
