probeId	geneId
ILMN_2739556	ENSMUSG00000058093
ILMN_2739562	ENSMUSG00000079415
ILMN_2739562	ENSMUSG00000024695
ILMN_2739599	ENSMUSG00000063972
ILMN_2739637	ENSMUSG00000051680
ILMN_2739645	ENSMUSG00000064308
ILMN_2739651	ENSMUSG00000025860
ILMN_2739675	ENSMUSG00000044595
ILMN_2739679	ENSMUSG00000022039
ILMN_2739692	ENSMUSG00000061283
ILMN_2739698	ENSMUSG00000029128
ILMN_2739740	ENSMUSG00000044294
ILMN_2739760	ENSMUSG00000041577
ILMN_2739788	ENSMUSG00000085453
ILMN_2739797	ENSMUSG00000059371
ILMN_2739807	ENSMUSG00000068940
ILMN_2739807	ENSMUSG00000078424
ILMN_2739816	ENSMUSG00000085998
ILMN_2739825	ENSMUSG00000029757
ILMN_2739829	ENSMUSG00000032671
ILMN_2739843	ENSMUSG00000002274
ILMN_2739847	ENSMUSG00000032310
ILMN_2739872	ENSMUSG00000021604
ILMN_2739905	ENSMUSG00000045868
ILMN_2739905	ENSMUSG00000078606
ILMN_2739922	ENSMUSG00000030206
ILMN_2739952	ENSMUSG00000059669
ILMN_2739956	ENSMUSG00000050459
ILMN_2739965	ENSMUSG00000025162
ILMN_2739989	ENSMUSG00000061533
ILMN_2739998	ENSMUSG00000054409
ILMN_2739999	ENSMUSG00000060802
ILMN_2740006	ENSMUSG00000014418
ILMN_2740015	ENSMUSG00000070415
ILMN_2740020	ENSMUSG00000018411
ILMN_2740038	ENSMUSG00000044040
ILMN_2740053	ENSMUSG00000015748
ILMN_2740062	ENSMUSG00000053391
ILMN_2740069	ENSMUSG00000029370
ILMN_2740115	ENSMUSG00000056812
ILMN_2740126	ENSMUSG00000069920
ILMN_2740134	ENSMUSG00000032279
ILMN_2740149	ENSMUSG00000060002
ILMN_2740151	ENSMUSG00000060002
ILMN_2740152	ENSMUSG00000060002
ILMN_2740159	ENSMUSG00000057572
ILMN_2740176	ENSMUSG00000029404
ILMN_2740187	ENSMUSG00000029630
ILMN_2740195	ENSMUSG00000030345
ILMN_2740199	ENSMUSG00000056536
ILMN_2740207	ENSMUSG00000021280
ILMN_2740217	ENSMUSG00000044562
ILMN_2740222	ENSMUSG00000049606
ILMN_2740257	ENSMUSG00000068523
ILMN_2740259	ENSMUSG00000056328
ILMN_2740268	ENSMUSG00000021203
ILMN_2740285	ENSMUSG00000004018
ILMN_2740306	ENSMUSG00000040797
ILMN_2740337	ENSMUSG00000024787
ILMN_2740348	ENSMUSG00000025733
ILMN_2740362	ENSMUSG00000061751
ILMN_2740372	ENSMUSG00000028454
ILMN_2740391	ENSMUSG00000031757
ILMN_2740407	ENSMUSG00000030653
ILMN_2740419	ENSMUSG00000067242
ILMN_2740432	ENSMUSG00000080885
ILMN_2740432	ENSMUSG00000008682
ILMN_2740432	ENSMUSG00000080859
ILMN_2740432	ENSMUSG00000089002
ILMN_2740432	ENSMUSG00000064981
ILMN_2740432	ENSMUSG00000058443
ILMN_2740445	ENSMUSG00000031245
ILMN_2740461	ENSMUSG00000026694
ILMN_2740464	ENSMUSG00000022514
ILMN_2740465	ENSMUSG00000022514
ILMN_2740494	ENSMUSG00000028636
ILMN_2740520	ENSMUSG00000031446
ILMN_2740523	ENSMUSG00000027206
ILMN_2740533	ENSMUSG00000047193
ILMN_2740558	ENSMUSG00000048960
ILMN_2740559	ENSMUSG00000041984
ILMN_2740568	ENSMUSG00000024431
ILMN_2740622	ENSMUSG00000021390
ILMN_2740628	ENSMUSG00000027634
ILMN_2740641	ENSMUSG00000026960
ILMN_2740646	ENSMUSG00000005936
ILMN_2740652	ENSMUSG00000043510
ILMN_2740678	ENSMUSG00000015314
ILMN_2740710	ENSMUSG00000040263
ILMN_2740720	ENSMUSG00000052730
ILMN_2740738	ENSMUSG00000027737
ILMN_2740755	ENSMUSG00000058301
ILMN_2740764	ENSMUSG00000024952
ILMN_2740782	ENSMUSG00000053675
ILMN_2740806	ENSMUSG00000030970
ILMN_2740808	ENSMUSG00000025531
ILMN_2740838	ENSMUSG00000023861
ILMN_2740838	ENSMUSG00000091498
ILMN_2740852	ENSMUSG00000048376
ILMN_2740859	ENSMUSG00000024927
ILMN_2740869	ENSMUSG00000037386
ILMN_2740873	ENSMUSG00000031163
ILMN_2740890	ENSMUSG00000027459
ILMN_2740902	ENSMUSG00000031004
ILMN_2740917	ENSMUSG00000028175
ILMN_2740922	ENSMUSG00000030612
ILMN_2740929	ENSMUSG00000036977
ILMN_2740930	ENSMUSG00000036977
ILMN_2740939	ENSMUSG00000061527
ILMN_2740949	ENSMUSG00000024743
ILMN_2740965	ENSMUSG00000030800
ILMN_2740998	ENSMUSG00000039047
ILMN_2741006	ENSMUSG00000035629
ILMN_2741031	ENSMUSG00000054889
ILMN_2741039	ENSMUSG00000064280
ILMN_2741050	ENSMUSG00000022881
ILMN_2741063	ENSMUSG00000001864
ILMN_2741066	ENSMUSG00000020020
ILMN_2741070	ENSMUSG00000055971
ILMN_2741087	ENSMUSG00000027171
ILMN_2741096	ENSMUSG00000020044
ILMN_2741114	ENSMUSG00000025534
ILMN_2741117	ENSMUSG00000067653
ILMN_2741123	ENSMUSG00000027273
ILMN_2741132	ENSMUSG00000040681
ILMN_2741142	ENSMUSG00000076575
ILMN_2741149	ENSMUSG00000048686
ILMN_2741169	ENSMUSG00000053044
ILMN_2741180	ENSMUSG00000059488
ILMN_2741189	ENSMUSG00000038524
ILMN_2741194	ENSMUSG00000049939
ILMN_2741201	ENSMUSG00000041872
ILMN_2741231	ENSMUSG00000031561
ILMN_2741236	ENSMUSG00000001755
ILMN_2741238	ENSMUSG00000089945
ILMN_2741238	ENSMUSG00000038729
ILMN_2741249	ENSMUSG00000025920
ILMN_2741271	ENSMUSG00000035572
ILMN_2741277	ENSMUSG00000000948
ILMN_2741317	ENSMUSG00000061305
ILMN_2741322	ENSMUSG00000055891
ILMN_2741351	ENSMUSG00000022911
ILMN_2741360	ENSMUSG00000056590
ILMN_2741367	ENSMUSG00000052928
ILMN_2741383	ENSMUSG00000033450
ILMN_2741383	ENSMUSG00000052031
ILMN_2741383	ENSMUSG00000079571
ILMN_2741402	ENSMUSG00000030255
ILMN_2741421	ENSMUSG00000031535
ILMN_2741445	ENSMUSG00000031792
ILMN_2741446	ENSMUSG00000028207
ILMN_2741464	ENSMUSG00000034037
ILMN_2741465	ENSMUSG00000034037
ILMN_2741479	ENSMUSG00000015846
ILMN_2741495	ENSMUSG00000034818
ILMN_2741506	ENSMUSG00000055010
ILMN_2741538	ENSMUSG00000022553
ILMN_2741556	ENSMUSG00000022586
ILMN_2741563	ENSMUSG00000051860
ILMN_2741571	ENSMUSG00000044933
ILMN_2741590	ENSMUSG00000060675
ILMN_2741598	ENSMUSG00000046318
ILMN_2741601	ENSMUSG00000046318
ILMN_2741611	ENSMUSG00000001761
ILMN_2741614	ENSMUSG00000001761
ILMN_2741621	ENSMUSG00000057367
ILMN_2741629	ENSMUSG00000043388
ILMN_2741639	ENSMUSG00000033576
ILMN_2741677	ENSMUSG00000025612
ILMN_2741689	ENSMUSG00000028563
ILMN_2741693	ENSMUSG00000039741
ILMN_2741694	ENSMUSG00000039741
ILMN_2741716	ENSMUSG00000005950
ILMN_2741726	ENSMUSG00000007050
ILMN_2741737	ENSMUSG00000026502
ILMN_2741738	ENSMUSG00000026502
ILMN_2741746	ENSMUSG00000024533
ILMN_2741765	ENSMUSG00000026131
ILMN_2741780	ENSMUSG00000050765
ILMN_2741781	ENSMUSG00000050765
ILMN_2741790	ENSMUSG00000030871
ILMN_2741828	ENSMUSG00000052301
ILMN_2741848	ENSMUSG00000056600
ILMN_2741861	ENSMUSG00000005907
ILMN_2741872	ENSMUSG00000035181
ILMN_2741882	ENSMUSG00000028382
ILMN_2741899	ENSMUSG00000003660
ILMN_2741929	ENSMUSG00000000365
ILMN_2741935	ENSMUSG00000036322
ILMN_2741950	ENSMUSG00000006998
ILMN_2741950	ENSMUSG00000039684
ILMN_2741953	ENSMUSG00000073949
ILMN_2741968	ENSMUSG00000044641
ILMN_2741985	ENSMUSG00000028702
ILMN_2742013	ENSMUSG00000000266
ILMN_2742042	ENSMUSG00000030717
ILMN_2742057	ENSMUSG00000025059
ILMN_2742068	ENSMUSG00000030470
ILMN_2742075	ENSMUSG00000051439
ILMN_2742128	ENSMUSG00000034473
ILMN_2742136	ENSMUSG00000019080
ILMN_2742145	ENSMUSG00000060176
ILMN_2742152	ENSMUSG00000036390
ILMN_2742160	ENSMUSG00000019188
ILMN_2742197	ENSMUSG00000029212
ILMN_2742209	ENSMUSG00000021738
ILMN_2742215	ENSMUSG00000022838
ILMN_2742244	ENSMUSG00000056698
ILMN_2742252	ENSMUSG00000085271
ILMN_2742268	ENSMUSG00000034617
ILMN_2742279	ENSMUSG00000050645
ILMN_2742293	ENSMUSG00000049489
ILMN_2742295	ENSMUSG00000017718
ILMN_2742305	ENSMUSG00000034243
ILMN_2742311	ENSMUSG00000023963
ILMN_2742345	ENSMUSG00000029173
ILMN_2742379	ENSMUSG00000031626
ILMN_2742382	ENSMUSG00000061704
ILMN_2742420	ENSMUSG00000000738
ILMN_2742426	ENSMUSG00000068874
ILMN_2742451	ENSMUSG00000087279
ILMN_2742455	ENSMUSG00000002658
ILMN_2742461	ENSMUSG00000017843
ILMN_2742498	ENSMUSG00000040667
ILMN_2742551	ENSMUSG00000022565
ILMN_2742557	ENSMUSG00000007659
ILMN_2742576	ENSMUSG00000027577
ILMN_2742583	ENSMUSG00000038611
ILMN_2742592	ENSMUSG00000064168
ILMN_2742592	ENSMUSG00000018102
ILMN_2742592	ENSMUSG00000047246
ILMN_2742592	ENSMUSG00000058189
ILMN_2742592	ENSMUSG00000058385
ILMN_2742592	ENSMUSG00000062727
ILMN_2742592	ENSMUSG00000069268
ILMN_2742592	ENSMUSG00000069271
ILMN_2742592	ENSMUSG00000069303
ILMN_2742592	ENSMUSG00000069307
ILMN_2742592	ENSMUSG00000069308
ILMN_2742592	ENSMUSG00000069314
ILMN_2742599	ENSMUSG00000001911
ILMN_2742627	ENSMUSG00000024134
ILMN_2742636	ENSMUSG00000003123
ILMN_2742647	ENSMUSG00000049124
ILMN_2742647	ENSMUSG00000057278
ILMN_2742656	ENSMUSG00000078355
ILMN_2742667	ENSMUSG00000042460
ILMN_2742675	ENSMUSG00000024290
ILMN_2742686	ENSMUSG00000032238
ILMN_2742695	ENSMUSG00000068547
ILMN_2742703	ENSMUSG00000024680
ILMN_2742730	ENSMUSG00000026842
ILMN_2742739	ENSMUSG00000051185
ILMN_2742757	ENSMUSG00000018427
ILMN_2742759	ENSMUSG00000049537
ILMN_2742768	ENSMUSG00000060101
ILMN_2742778	ENSMUSG00000022052
ILMN_2742786	ENSMUSG00000020546
ILMN_2742807	ENSMUSG00000071415
ILMN_2742813	ENSMUSG00000024512
ILMN_2742822	ENSMUSG00000029711
ILMN_2742840	ENSMUSG00000040229
ILMN_2742849	ENSMUSG00000005410
ILMN_2742861	ENSMUSG00000066363
ILMN_2742867	ENSMUSG00000062937
ILMN_2742879	ENSMUSG00000093477
ILMN_2742879	ENSMUSG00000079036
ILMN_2742887	ENSMUSG00000022568
ILMN_2742912	ENSMUSG00000040133
ILMN_2742928	ENSMUSG00000009687
ILMN_2742937	ENSMUSG00000023032
ILMN_2742942	ENSMUSG00000022621
ILMN_2742944	ENSMUSG00000025038
ILMN_2743003	ENSMUSG00000025779
ILMN_2743013	ENSMUSG00000071715
ILMN_2743020	ENSMUSG00000021431
ILMN_2743053	ENSMUSG00000041482
ILMN_2743072	ENSMUSG00000037363
ILMN_2743082	ENSMUSG00000025128
ILMN_2743091	ENSMUSG00000075107
ILMN_2743093	ENSMUSG00000049588
ILMN_2743133	ENSMUSG00000031955
ILMN_2743139	ENSMUSG00000061838
ILMN_2743143	ENSMUSG00000040969
ILMN_2743155	ENSMUSG00000046761
ILMN_2743188	ENSMUSG00000026322
ILMN_2743205	ENSMUSG00000053825
ILMN_2743236	ENSMUSG00000035804
ILMN_2743244	ENSMUSG00000022901
ILMN_2743254	ENSMUSG00000000794
ILMN_2743290	ENSMUSG00000040464
ILMN_2743297	ENSMUSG00000049971
ILMN_2743312	ENSMUSG00000052631
ILMN_2743320	ENSMUSG00000021767
ILMN_2743421	ENSMUSG00000024891
ILMN_2743425	ENSMUSG00000074513
ILMN_2743476	ENSMUSG00000031209
ILMN_2743487	ENSMUSG00000022119
ILMN_2743494	ENSMUSG00000024258
ILMN_2743503	ENSMUSG00000016477
ILMN_2743517	ENSMUSG00000022672
ILMN_2743524	ENSMUSG00000045365
ILMN_2743551	ENSMUSG00000080268
ILMN_2743569	ENSMUSG00000024835
ILMN_2743593	ENSMUSG00000052676
ILMN_2743616	ENSMUSG00000030924
ILMN_2743629	ENSMUSG00000085040
ILMN_2743642	ENSMUSG00000022218
ILMN_2743650	ENSMUSG00000034269
ILMN_2743660	ENSMUSG00000014633
ILMN_2743668	ENSMUSG00000029199
ILMN_2743723	ENSMUSG00000043733
ILMN_2743756	ENSMUSG00000041408
ILMN_2743780	ENSMUSG00000043154
ILMN_2743802	ENSMUSG00000056758
ILMN_2743818	ENSMUSG00000036167
ILMN_2743831	ENSMUSG00000063931
ILMN_2743837	ENSMUSG00000033423
ILMN_2743848	ENSMUSG00000031884
ILMN_2743848	ENSMUSG00000061825
ILMN_2743871	ENSMUSG00000013091
ILMN_2743883	ENSMUSG00000076615
ILMN_2743884	ENSMUSG00000076615
ILMN_2743902	ENSMUSG00000004933
ILMN_2743910	ENSMUSG00000021245
ILMN_2743912	ENSMUSG00000021245
ILMN_2743932	ENSMUSG00000005237
ILMN_2743945	ENSMUSG00000026031
ILMN_2743953	ENSMUSG00000027552
ILMN_2743974	ENSMUSG00000031210
ILMN_2743991	ENSMUSG00000040124
ILMN_2744006	ENSMUSG00000055407
ILMN_2744014	ENSMUSG00000075182
ILMN_2744018	ENSMUSG00000038067
ILMN_2744036	ENSMUSG00000048578
ILMN_2744045	ENSMUSG00000060073
ILMN_2744045	ENSMUSG00000086922
ILMN_2744074	ENSMUSG00000034487
ILMN_2744100	ENSMUSG00000063172
ILMN_2744121	ENSMUSG00000038141
ILMN_2744121	ENSMUSG00000079729
ILMN_2744121	ENSMUSG00000079733
ILMN_2744129	ENSMUSG00000029456
ILMN_2744138	ENSMUSG00000062127
ILMN_2744146	ENSMUSG00000028649
ILMN_2744164	ENSMUSG00000037003
ILMN_2744193	ENSMUSG00000079484
ILMN_2744193	ENSMUSG00000007476
ILMN_2744204	ENSMUSG00000034880
ILMN_2744217	ENSMUSG00000002055
ILMN_2744228	ENSMUSG00000030725
ILMN_2744237	ENSMUSG00000004268
ILMN_2744245	ENSMUSG00000031930
ILMN_2744259	ENSMUSG00000029729
ILMN_2744280	ENSMUSG00000031387
ILMN_2744280	ENSMUSG00000031388
ILMN_2744280	ENSMUSG00000031389
ILMN_2744316	ENSMUSG00000060615
ILMN_2744317	ENSMUSG00000051490
ILMN_2744326	ENSMUSG00000081153
ILMN_2744326	ENSMUSG00000055839
ILMN_2744336	ENSMUSG00000000701
ILMN_2744336	ENSMUSG00000078423
ILMN_2744337	ENSMUSG00000055447
ILMN_2744356	ENSMUSG00000067274
ILMN_2744368	ENSMUSG00000044033
ILMN_2744374	ENSMUSG00000046056
ILMN_2744380	ENSMUSG00000021242
ILMN_2744398	ENSMUSG00000024725
ILMN_2744399	ENSMUSG00000026083
ILMN_2744414	ENSMUSG00000073435
ILMN_2744414	ENSMUSG00000038880
ILMN_2744435	ENSMUSG00000004897
ILMN_2744439	ENSMUSG00000004897
ILMN_2744459	ENSMUSG00000033809
ILMN_2744460	ENSMUSG00000045608
ILMN_2744469	ENSMUSG00000020061
ILMN_2744478	ENSMUSG00000032352
ILMN_2744492	ENSMUSG00000039835
ILMN_2744512	ENSMUSG00000032553
ILMN_2744514	ENSMUSG00000027831
ILMN_2744522	ENSMUSG00000025551
ILMN_2744549	ENSMUSG00000045693
ILMN_2744565	ENSMUSG00000030895
ILMN_2744587	ENSMUSG00000037493
ILMN_2744592	ENSMUSG00000020056
ILMN_2744603	ENSMUSG00000046814
ILMN_2744628	ENSMUSG00000040576
ILMN_2744641	ENSMUSG00000053453
ILMN_2744650	ENSMUSG00000038151
ILMN_2744657	ENSMUSG00000076617
ILMN_2744660	ENSMUSG00000076617
ILMN_2744665	ENSMUSG00000028284
ILMN_2744683	ENSMUSG00000037902
ILMN_2744693	ENSMUSG00000062963
ILMN_2744710	ENSMUSG00000018634
ILMN_2744731	ENSMUSG00000044647
ILMN_2744737	ENSMUSG00000021010
ILMN_2744752	ENSMUSG00000024404
ILMN_2744758	ENSMUSG00000033272
ILMN_2744782	ENSMUSG00000078599
ILMN_2744789	ENSMUSG00000027014
ILMN_2744816	ENSMUSG00000040596
ILMN_2744846	ENSMUSG00000032978
ILMN_2744859	ENSMUSG00000053593
ILMN_2744870	ENSMUSG00000071818
ILMN_2744879	ENSMUSG00000061322
ILMN_2744890	ENSMUSG00000021453
ILMN_2744909	ENSMUSG00000070284
ILMN_2744909	ENSMUSG00000032594
ILMN_2744927	ENSMUSG00000030669
ILMN_2744936	ENSMUSG00000051705
ILMN_2744956	ENSMUSG00000085998
ILMN_2744968	ENSMUSG00000003437
ILMN_2744998	ENSMUSG00000036813
ILMN_2745005	ENSMUSG00000029464
ILMN_2745027	ENSMUSG00000027460
ILMN_2745036	ENSMUSG00000031776
ILMN_2745037	ENSMUSG00000031776
ILMN_2745055	ENSMUSG00000041112
ILMN_2745073	ENSMUSG00000082838
ILMN_2745073	ENSMUSG00000036478
ILMN_2745130	ENSMUSG00000021518
ILMN_2745139	ENSMUSG00000022321
ILMN_2745151	ENSMUSG00000023072
ILMN_2745153	ENSMUSG00000023072
ILMN_2745173	ENSMUSG00000031344
ILMN_2745185	ENSMUSG00000022494
ILMN_2745212	ENSMUSG00000069301
ILMN_2745212	ENSMUSG00000071516
ILMN_2745212	ENSMUSG00000069302
ILMN_2745212	ENSMUSG00000069304
ILMN_2745212	ENSMUSG00000069272
ILMN_2745212	ENSMUSG00000069270
ILMN_2745212	ENSMUSG00000060262
ILMN_2745212	ENSMUSG00000071478
ILMN_2745212	ENSMUSG00000080999
ILMN_2745212	ENSMUSG00000061615
ILMN_2745233	ENSMUSG00000050982
ILMN_2745240	ENSMUSG00000025421
ILMN_2745251	ENSMUSG00000020385
ILMN_2745259	ENSMUSG00000001964
ILMN_2745305	ENSMUSG00000014303
ILMN_2745318	ENSMUSG00000027981
ILMN_2745354	ENSMUSG00000031731
ILMN_2745367	ENSMUSG00000017774
ILMN_2745370	ENSMUSG00000030711
ILMN_2745383	ENSMUSG00000031142
ILMN_2745394	ENSMUSG00000028036
ILMN_2745406	ENSMUSG00000046886
ILMN_2745415	ENSMUSG00000050677
ILMN_2745425	ENSMUSG00000028896
ILMN_2745433	ENSMUSG00000001576
ILMN_2745450	ENSMUSG00000041997
ILMN_2745462	ENSMUSG00000044452
ILMN_2745463	ENSMUSG00000044452
ILMN_2745480	ENSMUSG00000031137
ILMN_2745488	ENSMUSG00000050097
ILMN_2745496	ENSMUSG00000030672
ILMN_2745513	ENSMUSG00000023926
ILMN_2745515	ENSMUSG00000023926
ILMN_2745522	ENSMUSG00000059277
ILMN_2745532	ENSMUSG00000008690
ILMN_2745540	ENSMUSG00000031601
ILMN_2745551	ENSMUSG00000038463
ILMN_2745555	ENSMUSG00000054312
ILMN_2745565	ENSMUSG00000030162
ILMN_2745602	ENSMUSG00000059990
ILMN_2745614	ENSMUSG00000022270
ILMN_2745620	ENSMUSG00000019834
ILMN_2745644	ENSMUSG00000031181
ILMN_2745665	ENSMUSG00000091574
ILMN_2745665	ENSMUSG00000091984
ILMN_2745665	ENSMUSG00000074527
ILMN_2745667	ENSMUSG00000041247
ILMN_2745680	ENSMUSG00000041247
ILMN_2745689	ENSMUSG00000016128
ILMN_2745692	ENSMUSG00000003813
ILMN_2745712	ENSMUSG00000020037
ILMN_2745719	ENSMUSG00000068433
ILMN_2745741	ENSMUSG00000039100
ILMN_2745761	ENSMUSG00000075117
ILMN_2745775	ENSMUSG00000076541
ILMN_2745779	ENSMUSG00000052075
ILMN_2745802	ENSMUSG00000020660
ILMN_2745841	ENSMUSG00000028187
ILMN_2745849	ENSMUSG00000021113
ILMN_2745860	ENSMUSG00000092276
ILMN_2745876	ENSMUSG00000027474
ILMN_2745889	ENSMUSG00000021226
ILMN_2745902	ENSMUSG00000056947
ILMN_2745912	ENSMUSG00000073926
ILMN_2745925	ENSMUSG00000034066
ILMN_2745930	ENSMUSG00000022658
ILMN_2745954	ENSMUSG00000025858
ILMN_2745971	ENSMUSG00000024844
ILMN_2745985	ENSMUSG00000032842
ILMN_2745993	ENSMUSG00000057530
ILMN_2746000	ENSMUSG00000020288
ILMN_2746021	ENSMUSG00000028549
ILMN_2746036	ENSMUSG00000000532
ILMN_2746055	ENSMUSG00000031967
ILMN_2746075	ENSMUSG00000025162
ILMN_2746086	ENSMUSG00000040158
ILMN_2746086	ENSMUSG00000075312
ILMN_2746107	ENSMUSG00000034850
ILMN_2746116	ENSMUSG00000035699
ILMN_2746123	ENSMUSG00000027961
ILMN_2746132	ENSMUSG00000039735
ILMN_2746142	ENSMUSG00000059787
ILMN_2746167	ENSMUSG00000030350
ILMN_2746177	ENSMUSG00000036480
ILMN_2746194	ENSMUSG00000020919
ILMN_2746204	ENSMUSG00000022521
ILMN_2746210	ENSMUSG00000033983
ILMN_2746218	ENSMUSG00000029620
ILMN_2746234	ENSMUSG00000025362
ILMN_2746234	ENSMUSG00000059775
ILMN_2746234	ENSMUSG00000084291
ILMN_2746248	ENSMUSG00000000197
ILMN_2746283	ENSMUSG00000005611
ILMN_2746295	ENSMUSG00000061353
ILMN_2746305	ENSMUSG00000027931
ILMN_2746320	ENSMUSG00000027790
ILMN_2746328	ENSMUSG00000027014
ILMN_2746339	ENSMUSG00000078384
ILMN_2746346	ENSMUSG00000001225
ILMN_2746356	ENSMUSG00000024642
ILMN_2746402	ENSMUSG00000046258
ILMN_2746421	ENSMUSG00000052915
ILMN_2746425	ENSMUSG00000018999
ILMN_2746438	ENSMUSG00000050211
ILMN_2746456	ENSMUSG00000001750
ILMN_2746473	ENSMUSG00000028188
ILMN_2746475	ENSMUSG00000029260
ILMN_2746483	ENSMUSG00000020257
ILMN_2746501	ENSMUSG00000028859
ILMN_2746521	ENSMUSG00000032174
ILMN_2746531	ENSMUSG00000083889
ILMN_2746531	ENSMUSG00000074365
ILMN_2746556	ENSMUSG00000030772
ILMN_2746565	ENSMUSG00000044125
ILMN_2746597	ENSMUSG00000028920
ILMN_2746614	ENSMUSG00000027202
ILMN_2746641	ENSMUSG00000071567
ILMN_2746664	ENSMUSG00000022199
ILMN_2746681	ENSMUSG00000037731
ILMN_2746692	ENSMUSG00000021492
ILMN_2746695	ENSMUSG00000021710
ILMN_2746704	ENSMUSG00000061461
ILMN_2746718	ENSMUSG00000026349
ILMN_2746721	ENSMUSG00000052926
ILMN_2746729	ENSMUSG00000038855
ILMN_2746738	ENSMUSG00000006205
ILMN_2746755	ENSMUSG00000020949
ILMN_2746766	ENSMUSG00000026626
ILMN_2746776	ENSMUSG00000032507
ILMN_2746783	ENSMUSG00000033579
ILMN_2746797	ENSMUSG00000033249
ILMN_2746802	ENSMUSG00000022243
ILMN_2746811	ENSMUSG00000005823
ILMN_2746812	ENSMUSG00000014243
ILMN_2746830	ENSMUSG00000034449
ILMN_2746842	ENSMUSG00000026110
ILMN_2746870	ENSMUSG00000048616
ILMN_2746887	ENSMUSG00000048332
ILMN_2746895	ENSMUSG00000054200
ILMN_2746906	ENSMUSG00000034875
ILMN_2746915	ENSMUSG00000028175
ILMN_2746924	ENSMUSG00000052488
ILMN_2746937	ENSMUSG00000075296
ILMN_2746947	ENSMUSG00000058624
ILMN_2746968	ENSMUSG00000031505
ILMN_2746985	ENSMUSG00000022580
ILMN_2747006	ENSMUSG00000054453
ILMN_2747022	ENSMUSG00000021338
ILMN_2747031	ENSMUSG00000034926
ILMN_2747037	ENSMUSG00000024868
ILMN_2747054	ENSMUSG00000021700
ILMN_2747060	ENSMUSG00000030707
ILMN_2747070	ENSMUSG00000009566
ILMN_2747103	ENSMUSG00000042043
ILMN_2747109	ENSMUSG00000021643
ILMN_2747124	ENSMUSG00000045092
ILMN_2747125	ENSMUSG00000013236
ILMN_2747135	ENSMUSG00000053647
ILMN_2747141	ENSMUSG00000070691
ILMN_2747167	ENSMUSG00000041219
ILMN_2747168	ENSMUSG00000020719
ILMN_2747176	ENSMUSG00000040987
ILMN_2747196	ENSMUSG00000027215
ILMN_2747202	ENSMUSG00000032333
ILMN_2747211	ENSMUSG00000038602
ILMN_2747229	ENSMUSG00000000441
ILMN_2747255	ENSMUSG00000025977
ILMN_2747264	ENSMUSG00000063889
ILMN_2747281	ENSMUSG00000029486
ILMN_2747284	ENSMUSG00000038286
ILMN_2747294	ENSMUSG00000062524
ILMN_2747302	ENSMUSG00000022299
ILMN_2747311	ENSMUSG00000038023
ILMN_2747331	ENSMUSG00000024410
ILMN_2747345	ENSMUSG00000016833
ILMN_2747364	ENSMUSG00000070866
ILMN_2747381	ENSMUSG00000041645
ILMN_2747430	ENSMUSG00000033792
ILMN_2747447	ENSMUSG00000091153
ILMN_2747456	ENSMUSG00000023150
ILMN_2747472	ENSMUSG00000038884
ILMN_2747480	ENSMUSG00000032042
ILMN_2747501	ENSMUSG00000022340
ILMN_2747507	ENSMUSG00000029406
ILMN_2747519	ENSMUSG00000057503
ILMN_2747528	ENSMUSG00000039697
ILMN_2747543	ENSMUSG00000006457
ILMN_2747552	ENSMUSG00000037536
ILMN_2747553	ENSMUSG00000037536
ILMN_2747569	ENSMUSG00000015882
ILMN_2747598	ENSMUSG00000035456
ILMN_2747614	ENSMUSG00000007812
ILMN_2747623	ENSMUSG00000015202
ILMN_2747634	ENSMUSG00000039116
ILMN_2747641	ENSMUSG00000034311
ILMN_2747651	ENSMUSG00000027018
ILMN_2747677	ENSMUSG00000027384
ILMN_2747687	ENSMUSG00000020289
ILMN_2747697	ENSMUSG00000053134
ILMN_2747721	ENSMUSG00000078517
ILMN_2747728	ENSMUSG00000019990
ILMN_2747735	ENSMUSG00000034473
ILMN_2747744	ENSMUSG00000025134
ILMN_2747754	ENSMUSG00000033059
ILMN_2747771	ENSMUSG00000062105
ILMN_2747792	ENSMUSG00000048458
ILMN_2747811	ENSMUSG00000007888
ILMN_2747820	ENSMUSG00000021094
ILMN_2747828	ENSMUSG00000036435
ILMN_2747839	ENSMUSG00000026319
ILMN_2747857	ENSMUSG00000027932
ILMN_2747885	ENSMUSG00000031059
ILMN_2747886	ENSMUSG00000031059
ILMN_2747897	ENSMUSG00000005510
ILMN_2747912	ENSMUSG00000034789
ILMN_2747923	ENSMUSG00000025993
ILMN_2747951	ENSMUSG00000022249
ILMN_2747959	ENSMUSG00000019929
ILMN_2747986	ENSMUSG00000025902
ILMN_2748037	ENSMUSG00000056866
ILMN_2748037	ENSMUSG00000057727
ILMN_2748047	ENSMUSG00000045929
ILMN_2748070	ENSMUSG00000081604
ILMN_2748070	ENSMUSG00000083121
ILMN_2748070	ENSMUSG00000073640
ILMN_2748070	ENSMUSG00000063316
ILMN_2748070	ENSMUSG00000079137
ILMN_2748081	ENSMUSG00000062115
ILMN_2748091	ENSMUSG00000000948
ILMN_2748120	ENSMUSG00000066406
ILMN_2748129	ENSMUSG00000026031
ILMN_2748138	ENSMUSG00000040940
ILMN_2748150	ENSMUSG00000062480
ILMN_2748164	ENSMUSG00000069267
ILMN_2748164	ENSMUSG00000080999
ILMN_2748164	ENSMUSG00000059309
ILMN_2748164	ENSMUSG00000069310
ILMN_2748165	ENSMUSG00000051617
